"id","text","unit","updated","firstPeriod","latestPeriod","active","variables"
"REGK64","Kommunernes likvide beholdninger (1000 kr.)","1.000 kr.","2023-08-04T08:00:00","2007K1","2023K2",TRUE,"funktion,tid"
"REGK65","Kommunernes langfristede gæld (1000 kr.)","1.000 kr.","2023-08-04T08:00:00","2007K1","2023K2",TRUE,"funktion,tid"
"REGK73","Kommunernes forskydninger i likvide aktiver (1000 kr.)","1.000 kr.","2023-08-04T08:00:00","2007K1","2023K2",TRUE,"funktion,gruppering,tid"
"REGK74","Kommunernes langfristede låntagning (1000 kr.)","1.000 kr.","2023-08-04T08:00:00","2007K1","2023K2",TRUE,"funktion,dranst,tid"
"BUDK1","Kommunernes budgetter, hovedkonti","-","2023-06-01T08:00:00","2007","2023",TRUE,"kommune,hovedkonto,dranst,art,prisenhed,tid"
"BUDK32","Kommunernes budgetter, funktioner","-","2023-06-01T08:00:00","2007","2023",TRUE,"kommune,funktion,dranst,art,prisenhed,tid"
"BUDK100","Kommunernes budgetter, grupperinger uden tekst -","1.000 kr.","2023-06-01T08:00:00","2017","2023",TRUE,"område,funktion,dranst,ejerforhold,gruppering,art,prisenhed,tid"
"BUDKC","Kommunernes budgetter, grupperinger med tekst -","1.000 kr.","2023-06-01T08:00:00","2019","2023",TRUE,"område,dranst, funktion og gruppering,ejerforhold,art,prisenhed,tid"
"REGR11","Regionernes regnskaber på hovedkonti","-","2023-04-21T08:00:00","2007","2022",TRUE,"område,hovedkonto,dranst,art,prisenhed,tid"
"REGR31","Regionernes regnskaber","1.000 kr.","2023-04-21T08:00:00","2007","2022",TRUE,"region,hovedkonto,dranst,art,prisenhed,tid"
"REGR4","Regionernes balance (1000 kr.)","1.000 kr.","2023-05-11T08:00:00","2007","2022",TRUE,"område,funktion,tid"
"REGR55","Regionernes regnskaber","1.000 kr.","2023-04-21T08:00:00","2007","2022",TRUE,"region,hovedkonto,tværgående grupperinger,art,tid"
"REGR3E","Regionernes foreløbige regnskaber på funktioner","1.000 kr.","2023-03-15T08:00:00","2011","2022",TRUE,"funktion,dranst,art,tid"
"REGR1E","Regionernes foreløbige regnskaber på hovedkonti","1.000 kr.","2023-03-15T08:00:00","2011","2022",TRUE,"hovedkonto,dranst,art,tid"
"REGR63","Regionernes finansielle aktiver og passiver","1.000 kr.","2023-08-04T08:00:00","2007K2","2023K2",TRUE,"funktion,tid"
"REGR64","Regionernes likvide beholdninger (1000 kr.)","1.000 kr.","2023-08-04T08:00:00","2007K2","2023K2",TRUE,"funktion,tid"
"REGR65","Regionernes langfristede gæld (1000 kr.)","1.000 kr.","2023-08-04T08:00:00","2007K2","2023K2",TRUE,"funktion,tid"
"REGR41","Regionernes åbningsbalance (1000 kr.)","1.000 kr.","2008-06-10T09:30:00","2007","2007",TRUE,"område,funktion,tid"
"BUDR32","Region budgetter (1000 kr.)","-","2023-01-18T08:00:00","2007","2023",TRUE,"region,funktion,dranst,art,prisenhed,tid"
"BUDR1","Region budgetter (1000 kr.)","-","2023-01-18T08:00:00","2007","2023",TRUE,"region,hovedkonto,dranst,art,prisenhed,tid"
"SKAT","Skatter og afgifter","1.000 kr.","2023-09-22T08:00:00","1947","2022",TRUE,"type,tid"
"SKRES2","Skatter der ikke indbetales, periodiseret","Mio. kr.","2023-06-05T08:00:00","1995","2022",TRUE,"skattetype,tid"
"SKTRYK","Skattetryk","Pct.","2023-06-30T08:00:00","1971","2022",TRUE,"nationalregnskabsgrupper,tid"
"PSKAT","Personbeskatningen","-","2022-11-25T08:00:00","2007","2023",TRUE,"område,beskatningsprocent,tid"
"PSKAT1","Skatteydernes indkomster og skatter","Mio. kr.","2023-09-22T08:00:00","1987","2022",TRUE,"type,tid"
"PSKAT2","Indkomster og fradrag ved slutligningen","Mio. kr.","2023-09-22T08:00:00","1994","2022",TRUE,"type,tid"
"PSKAT3","Skattepligtige personer","1.000 personer","2023-09-22T08:00:00","1994","2022",TRUE,"skattetype,tid"
"PSKAT4","Slutskat","1.000 kr.","2023-09-22T08:00:00","2011","2022",TRUE,"område,indkomstskattetype,tid"
"ESKAT","Beskatningsværdier og ejendomsskatter","-","2022-11-23T08:00:00","2006","2022",TRUE,"område,beskatningsgrundlag,tid"
"EJDSK1","Ejendomsskatter","1.000 kr.","2022-11-23T08:00:00","2007","2022",TRUE,"område,skattetype,tid"
"EJDSK2","Ejendomsskatter","Skattepromille","2023-06-02T08:00:00","2007","2023",TRUE,"område,skattepromille,tid"
"EJDSK3","Grundskyld","1.000 kr.","2022-11-23T08:00:00","2007","2022",TRUE,"område,ejendomstype,tid"
"SELSK1","Selskaber mv.","Antal","2023-03-02T08:00:00","1996","2021",TRUE,"type,skattepligtig indkomst,tid"
"SELSK2","Skatteydende selskaber mv.","-","2023-03-09T08:00:00","1996","2021",TRUE,"type,indkomst og skat,tid"
"SELSK3","Selskabsskat fordelt - DB07","-","2023-03-02T08:00:00","1996","2021",TRUE,"branche,indkomst og skat,tid"
"VBB2","Versionstabel af BB2 - Betalingsbalance, kvartal","Mio. kr.","2022-05-09T08:00:00","2005K1","2022K1",TRUE,"version,poster,indtægt/udgift,land,tid"
"BBM","Betalingsbalancen månedlig","-","2023-09-22T08:00:00","2005M01","2023M07",TRUE,"poster,indtægt/udgift,land,enhed,sæsonkorrigering,tid"
"VBBM","Versionstabel af BBM - Betalingsbalancen månedlig","-","2023-09-22T08:00:00","2005M01","2023M07",TRUE,"version,poster,indtægt/udgift,land,enhed,sæsonkorrigering,tid"
"BBQ","Betalingsbalancen kvartalsvis","Mio. kr.","2023-09-22T08:00:00","2005K1","2023K2",TRUE,"poster,indtægt/udgift,land,tid"
"VBBQ","Versionstabel af BBQ - Betalingsbalancen kvartalsvis","Mio. kr.","2023-09-22T08:00:00","2005K1","2023K2",TRUE,"version,poster,indtægt/udgift,land,tid"
"BBY","Betalingsbalancen årlig","Mio. kr.","2023-09-22T08:00:00","2005","2022",TRUE,"poster,indtægt/udgift,land,tid"
"VBBPM","Versionstabel af BBPM - Betalingsbalance og udenrigshandel","-","2022-01-10T08:00:00","2010M01","2021M11",TRUE,"version,poster,indtægt/udgift,sæsonkorrigering,enhed,tid"
"BBUHV","Overgangstabel for varer mellem udenrigshandel og betalingsbalance","Mio. kr.","2023-09-08T08:00:00","2005M01","2023M07",TRUE,"poster,indtægt/udgift,land,tid"
"VBBUHV","Versionstabel af BBUHV - Overgangstabel for varer mellem udenrigshandel og betalingsbalance","Mio. kr.","2023-09-08T08:00:00","2005M01","2023M07",TRUE,"version,poster,indtægt/udgift,land,tid"
"BB2UHV","Korrektion af varer mellem udenrigshandel og betalingsbalance","Mio. kr.","2023-09-08T08:00:00","2016M01","2023M07",TRUE,"varebegreb,poster,im- og eksport,land,tid"
"DNBOPM","Betalingsbalancens finansielle poster - transaktioner mellem Danmark og udlandet","Mio. kr.","2023-09-22T08:00:00","2005M01","2023M07",TRUE,"balance,instrument,indenlandsk sektor,valuta,land,tid"
"DNPI","Porteføljeinvesteringer - transaktioner mellem Danmark og udlandet","Mio. kr.","2023-09-22T08:00:00","2005M01","2023M07",TRUE,"balance,instrument,indenlandsk sektor,valuta,land,tid"
"UHV1","Den samlede udenrigshandel","Mio. kr.","2023-09-08T08:00:00","1997M01","2023M07",TRUE,"im- og eksport,sæsonkorrigering,art,tid"
"UHV2","Den samlede udenrigshandel","Mio. kr.","2023-09-08T08:00:00","1997M01","2023M07",TRUE,"im- og eksport,sæsonkorrigering,land,tid"
"UHV3","Den samlede udenrigshandel","Mio. kr.","2023-09-08T08:00:00","1997M01","2023M07",TRUE,"im- og eksport,art,land,tid"
"UHV4","Den samlede udenrigshandel","Mio. kr.","2023-09-08T08:00:00","1995M01","2023M07",TRUE,"im- og eksport,SITC-hovedgrupper,land,tid"
"VUHV4","Versionstabel af UHV4 - Den samlede udenrigshandel","Mio. kr.","2023-09-08T08:00:00","2005M01","2023M07",TRUE,"version,im- og eksport,SITC-hovedgrupper,land,tid"
"UHV5","Den samlede udenrigshandel","Mio. kr.","2023-09-08T08:00:00","1988M01","2023M07",TRUE,"im- og eksport,KONJ (produktionsgren),land,tid"
"UHV6","Den samlede udenrigshandel","Mio. kr.","2023-09-08T08:00:00","1988M01","2023M07",TRUE,"im- og eksport,BEC (Broad Economic Categories),land,tid"
"UHV7","Den samlede udenrigshandel","Mio. kr.","2023-09-08T08:00:00","2007M01","2023M07",TRUE,"im- og eksport,SITC-hovedgrupper,land,tid"
"UHM","Udenrigshandel månedlig","-","2023-09-08T08:00:00","2010M01","2023M07",TRUE,"poster,im- og eksport,land,enhed,sæsonkorrigering,tid"
"VUHM","Versionstabel af UHM - Udenrigshandel månedlig","-","2023-09-08T08:00:00","2010M01","2023M07",TRUE,"version,poster,im- og eksport,land,enhed,sæsonkorrigering,tid"
"UHQ","Udenrigshandel kvartalsvis","Mio. kr.","2023-09-08T08:00:00","2010K1","2023K2",TRUE,"poster,im- og eksport,land,sæsonkorrigering,tid"
"VUHQ","Versionstabel af UHQ - Udenrigshandel kvartalsvis","Mio. kr.","2023-09-08T08:00:00","2010K1","2023K2",TRUE,"version,poster,im- og eksport,land,sæsonkorrigering,tid"
"VBBLM","Versionstabel af BBLM - Betalingsbalance og udenrigshandel","-","2022-01-10T08:00:00","2010M01","2021M11",TRUE,"version,poster,land,indtægt/udgift,sæsonkorrigering,enhed,tid"
"DKTEC01","Udenrigshandel med varer (virksomhedskarakteristika efter økonomiske enheder)","-","2023-03-16T08:00:00","2019","2021",TRUE,"im- og eksport,enhed,virksomhedsstørrelse,branche,tid"
"DKTEC02","Udenrigshandel med varer (virksomhedskarakteristika efter økonomiske enheder)","-","2023-03-16T08:00:00","2019","2021",TRUE,"im- og eksport,enhed,land,hovedbrancher,tid"
"DKTEC03","Udenrigshandel med varer (virksomhedskarakteristika efter økonomiske enheder)","-","2023-03-16T08:00:00","2019","2021",TRUE,"im- og eksport,enhed,koncentration,hovedbrancher,tid"
"DKTEC04","Udenrigshandel med varer (virksomhedskarakteristika efter økonomiske enheder)","-","2023-03-16T08:00:00","2019","2021",TRUE,"im- og eksport,enhed,partnerland,hovedbrancher,tid"
"DKTEC05","Udenrigshandel med varer (virksomhedskarakteristika efter økonomiske enheder)","-","2023-03-16T08:00:00","2019","2021",TRUE,"im- og eksport,enhed,type af handel,branche,landegrupper,tid"
"DKTEC06","Udenrigshandel med varer (virksomhedskarakteristika efter økonomiske enheder)","-","2023-03-16T08:00:00","2019","2021",TRUE,"im- og eksport,enhed,branche,ejerskab,land,tid"
"DKSTEC01","Udenrigshandel med tjenester (virksomhedskarakteristika efter økonomiske enheder)","Mio. kr.","2022-11-02T08:00:00","2019","2021",TRUE,"im- og eksport,virksomhedsstørrelse,poster,tid"
"DKSTEC02","Udenrigshandel med tjenester (virksomhedskarakteristika efter økonomiske enheder)","Mio. kr.","2022-11-02T08:00:00","2019","2021",TRUE,"im- og eksport,ejerskab,poster,tid"
"DKSTEC06","Udenrigshandel med tjenester (virksomhedskarakteristika efter økonomiske enheder)","Mio. kr.","2022-11-02T08:00:00","2019","2021",TRUE,"im- og eksport,branche,poster,tid"
"KN8MEST","Im- og eksport KN (EU Kombineret nomenklatur)","-","2023-09-08T08:00:00","2016M01","2023M07",TRUE,"im- og eksport,varer,land,enhed,datakilde,tid"
"KN8M","Im- og eksport KN (EU Kombineret nomenklatur)","-","2018-12-27T08:00:00","1988M01","2015M12",TRUE,"im- og eksport,varer,land,enhed,tid"
"KN8Y","Im- og eksport KN (EU Kombineret nomenklatur)","-","2023-06-09T08:00:00","1988","2022",TRUE,"im- og eksport,varer,land,enhed,tid"
"SITC2R4M","Værdi af import og eksport (1000 kr.)","1.000 kr.","2023-09-08T08:00:00","2007M01","2023M07",TRUE,"SITC-hovedgrupper,land,im- og eksport,tid"
"SITC2R4Y","Værdi af import og eksport (1000 kr.)","1.000 kr.","2023-06-09T08:00:00","2007","2022",TRUE,"SITC-hovedgrupper,land,im- og eksport,tid"
"SITC5R4M","Im- og eksport (Rev. 4 SITC)","-","2023-09-08T08:00:00","2007M01","2023M07",TRUE,"im- og eksport,SITC-hovedgrupper,land,enhed,tid"
"SITC5R4Y","Im- og eksport (Rev. 4 SITC)","-","2023-06-09T08:00:00","2007","2022",TRUE,"im- og eksport,SITC-hovedgrupper,land,enhed,tid"
"SITCIXM","Indeks for udenrigshandel med varer","Indeks","2023-09-08T08:00:00","2007M01","2023M07",TRUE,"im- og eksport,indekstype,sæsonkorrigering,SITC-hovedgrupper,tid"
"SITCIXY","Indeks for importen og eksporten","Indeks","2023-06-09T08:00:00","2007","2022",TRUE,"im- og eksport,indekstype,SITC-hovedgrupper,tid"
"UHIXM","Indeks for udenrigshandel med varer","Indeks","2023-09-08T08:00:00","2007M01","2023M07",TRUE,"im- og eksport,indekstype,sæsonkorrigering,tid"
"UHIXY","Indeks for udenrigshandel med varer","Indeks","2023-06-09T08:00:00","2007","2022",TRUE,"im- og eksport,indekstype,tid"
"BEC2M","Værdi af import og eksport","1.000 kr.","2023-09-08T08:00:00","1988M01","2023M07",TRUE,"BEC (Broad Economic Categories),land,im- og eksport,tid"
"BEC2Y","Værdi af import og eksport","1.000 kr.","2023-06-09T08:00:00","1988","2022",TRUE,"BEC (Broad Economic Categories),land,im- og eksport,tid"
"KONJ2M","Værdi af eksport (1000 kr.)","1.000 kr.","2023-09-08T08:00:00","1988M01","2023M07",TRUE,"KONJ (produktionsgren),land,im- og eksport,tid"
"KONJ2Y","Værdi af eksport (1000 kr.)","1.000 kr.","2023-06-09T08:00:00","1988","2022",TRUE,"KONJ (produktionsgren),land,im- og eksport,tid"
"UHTP","Tjenestebalance, kvartal","Mio. kr.","2023-09-08T08:00:00","2005K1","2023K2",TRUE,"im- og eksport,poster,tid"
"UHTL","Tjenestebalance, kvartal","Mio. kr.","2023-09-08T08:00:00","2005K1","2023K2",TRUE,"im- og eksport,land,tid"
"UHTX","Tjenestebalance, kvartal","Mio. kr.","2023-09-08T08:00:00","2005K1","2023K2",TRUE,"im- og eksport,poster,land,tid"
"VUHTX","Versionstabel af UHTX - Tjenestebalance, kvartal","Mio. kr.","2023-09-08T08:00:00","2005K1","2023K2",TRUE,"version,im- og eksport,poster,land,tid"
"UHTY","Tjenestebalance, årlig","Mio. kr.","2023-06-09T08:00:00","2005","2022",TRUE,"im- og eksport,poster,land,tid"
"OEKO4","Udenrigshandel med økologiske varer","1.000 kr.","2022-12-08T08:00:00","2003","2021",TRUE,"im- og eksport,varer,tid"
"OEKO55","Udenrigshandel med økologiske varer","1.000 kr.","2022-12-08T08:00:00","2003","2021",TRUE,"im- og eksport,land,tid"
"OEKO66","Udenrigshandel med økologiske varer","1.000 kr.","2022-12-08T08:00:00","2003","2021",TRUE,"im- og eksport,land,SITC-hovedgrupper,tid"
"GLOB","Fremstillingsvirksomhedernes internationale produktion","Mio. kr.","2023-06-09T08:00:00","2005","2022",TRUE,"poster,im- og eksport,land,tid"
"DNIIP","Kapitalbalancen - beholdning af Danmarks aktiver og passiver overfor udlandet","Mio. kr.","2023-07-11T08:00:00","2005K1","2023K1",TRUE,"balance,instrument,indenlandsk sektor,valuta,land,udenlandsk sektor,tid"
"DNDIQ","Kvartalsvis strømstatistik for direkte investeringer","Mia. kr.","2023-08-14T08:00:00","2005K1","2023K2",TRUE,"type,princip,post,land,indenlandsk branche,tid"
"DNDIA","Årlig beholdningsstatistik for direkte investeringer","Mia. kr.","2023-07-01T08:00:00","2004","2021",TRUE,"type,princip,post,land,indenlandsk branche,tid"
"DNUIC","Indadgående direkte investeringer","Mia. kr.","2023-07-01T08:00:00","2015","2021",TRUE,"type,post,ultimativt investorland,indenlandsk branche,tid"
"PRIS111","Forbrugerprisindeks","-","2023-09-11T08:00:00","2001M01","2023M08",TRUE,"varegruppe,enhed,tid"
"PRIS112","Forbrugerprisindeks","Pct.","2023-01-10T08:00:00","1980","2022",TRUE,"hovedtal,tid"
"PRIS8","Forbrugerprisindeks, årsgennemsnit","Indeks","2023-01-10T08:00:00","1900","2022",TRUE,"type,tid"
"PRIS9","Forbrugerprisindeks, gennemsnitlig årlig inflation","Pct.","2023-01-10T08:00:00","1900","2022",TRUE,"type,tid"
"PRIS113","Forbrugerprisindeks, hovedtal","Indeks","2023-09-11T08:00:00","1980M01","2023M08",TRUE,"type,tid"
"PRIS201","Husstandsopdelte forbrugerprisindeks","-","2023-09-18T08:00:00","2006M01","2023M08",TRUE,"varegruppe,husstandsgrupper,enhed,tid"
"PRIS114","Nettoprisindeks","Indeks","2023-09-11T08:00:00","2001M01","2023M08",TRUE,"varegruppe,enhed,tid"
"PRIS115","Nettoprisindeks","Indeks","2023-01-10T08:00:00","1980","2022",TRUE,"hovedtal,tid"
"PRIS116","Nettoprisindeks, hovedtal","Indeks","2023-09-11T08:00:00","1980M01","2023M08",TRUE,"type,tid"
"PRIS117","EU-harmoniseret forbrugerprisindeks (HICP)","-","2023-09-11T08:00:00","1996M01","2023M08",TRUE,"varegruppe,enhed,tid"
"PRIS118","EU-harmoniseret forbrugerprisindeks med konstante skatter (HICP-CT)","-","2023-09-11T08:00:00","2001M01","2023M08",TRUE,"varegruppe,enhed,tid"
"PRIS119","EU-harmoniseret forbrugerprisindeks","Indeks","2023-01-10T08:00:00","1996","2022",TRUE,"hovedtal,tid"
"PPP","Købekraftpariteter og internationale mængde- og prissammenligninger","-","2022-12-20T08:00:00","2000","2021",TRUE,"varegruppe,land,enhed,tid"
"PPP11","Købekraftkorrigerede indeks og værdier per indbygger","-","2022-12-20T08:00:00","2000","2021",TRUE,"varegrupper,land,enhed,tid"
"PPP1","Prisniveau indeks for fødevarer EU=100","-","2022-06-24T08:00:00","2006","2021",TRUE,"varegruppe,land,tid"
"FU01","Forbrugsundersøgelsen","-","2022-12-19T08:00:00","1994","2021",TRUE,"baggrundsoplysninger,husstandsgrupper,tid"
"FU02","Husstandenes gennemsnitlige forbrug","Kr. pr. husstand","2023-03-29T08:00:00","1994","2021",TRUE,"forbrugsgruppe,prisenhed,tid"
"FU03","Forbrug","Kr. pr. husstand","2023-03-29T08:00:00","1994","2021",TRUE,"forbrugsgruppe,husstand,prisenhed,tid"
"FU04","Forbrug","Kr. pr. husstand","2023-03-29T08:00:00","1994","2021",TRUE,"forbrugsgruppe,socioøkonomisk status,prisenhed,tid"
"FU05","Forbrug","Kr. pr. husstand","2023-03-29T08:00:00","1994","2021",TRUE,"forbrugsgruppe,samlet indkomst,prisenhed,tid"
"FU06","Forbrug","Kr. pr. husstand","2023-03-29T08:00:00","1994","2021",TRUE,"forbrugsgruppe,boligform,prisenhed,tid"
"FU07","Forbrug","Kr. pr. husstand","2023-03-29T08:00:00","1994","2021",TRUE,"forbrugsgruppe,region,prisenhed,tid"
"FU08","Forbrug","Kr. pr. husstand","2023-03-29T08:00:00","1994","2021",TRUE,"forbrugsgruppe,alder,prisenhed,tid"
"FU09","Husstandenes gennemsnitlige indkomst og forbrug","Kr. pr. husstand","2022-12-19T08:00:00","1994","2021",TRUE,"indkomsttype,tid"
"VARFORBR","Familiernes besiddelse af elektronik i hjemmet","Pct.","2023-05-03T08:00:00","1990","2023",TRUE,"forbrugsart,tid"
"FORV1","Forbrugerforventninger (nettotal)","-","2023-09-21T08:00:00","1974M10","2023M09",TRUE,"indikator,tid"
"FORV2","Planer om større investeringer","-","2023-07-20T08:00:00","1990K1","2023K3",TRUE,"indikator,tid"
"EJ141","Prisindeks for ejendomssalg (endelig)","Indeks","2023-08-31T08:00:00","2006M01","2022M06",TRUE,"region,ejendomskategori,enhed,tid"
"EJ5","Prisindeks for ejendomssalg","Indeks","2023-08-31T08:00:00","1992K1","2023K1",TRUE,"ejendomskategori,enhed,tid"
"EJ55","Prisindeks for ejendomssalg","Indeks","2023-08-31T08:00:00","1992K1","2023K1",TRUE,"område,ejendomskategori,enhed,tid"
"VERSEJ55","Versionstabel EJ55 - Prisindeks for ejendomssalg","Indeks","2023-08-31T08:00:00","1992K1","2023K1",TRUE,"version,område,ejendomskategori,enhed,tid"
"EJ12","Sæsonkorrigerede ejendomssalg , almindelig fri handel","-","2023-08-31T08:00:00","2005K1","2023K1",TRUE,"region,ejendomskategori,enhed,tid"
"EJ6","Prisindeks for ejendomssalg","Indeks","2023-08-31T08:00:00","1992","2022",TRUE,"ejendomskategori,enhed,tid"
"EJ66","Prisindeks for ejendomssalg","Indeks","2023-08-31T08:00:00","1992","2022",TRUE,"område,ejendomskategori,enhed,tid"
"VERSEJ66","Versionstabel EJ66 - Prisindeks for ejendomssalg","Indeks","2023-08-31T08:00:00","1992","2022",TRUE,"version,område,ejendomskategori,enhed,tid"
"EJ131","Ejendomssalg (endelig)","-","2023-08-31T08:00:00","2006M01","2022M06",TRUE,"region,ejendomskategori,nøgletal,tid"
"EJEN77","Ejendomssalg","-","2023-08-31T08:00:00","1992K1","2023K1",TRUE,"område,ejendomskategori,nøgletal,overdragelsesformer,tid"
"EJEN88","Ejendomssalg","-","2023-08-31T08:00:00","1992","2022",TRUE,"område,ejendomskategori,nøgletal,overdragelsesformer,tid"
"EJEN11","Enfamiliehuse og ejerlejligheder","-","2023-08-31T08:00:00","1992","2022",TRUE,"salg og indeks,ejendomskategori,tid"
"VERSEJ12","Versionstabel EJ12 - Sæsonkorrigerede ejendomssalg , almindelig fri handel","-","2023-08-31T08:00:00","2005K1","2023K1",TRUE,"version,region,ejendomskategori,enhed,tid"
"EJENEU","EU-harmoniseret boligprisindeks (HPI)","Indeks","2023-06-30T08:00:00","2002K4","2023K1",TRUE,"urbaniseringsgrad,udgiftstype,tid"
"HUS1","Huslejeindeks for boliger","Indeks","2023-07-17T08:00:00","2021K1","2023K2",TRUE,"region,ejendomskategori,enhed,tid"
"TVANG1","Bekendtgjorte tvangsauktioner","Antal","2023-09-06T08:00:00","1993M01","2023M08",TRUE,"type,tid"
"TVANG2","Bekendtgjorte tvangsauktioner","Antal","2023-07-06T08:00:00","1979K1","2023K2",TRUE,"type,tid"
"TVANG3","Bekendtgjorte tvangsauktioner","Antal","2023-01-11T08:00:00","2012","2022",TRUE,"område,tid"
"DNVALD","Valutakurser","-","2023-09-25T08:00:00","1977M01D03","2023M09D22",TRUE,"valuta,kurstype,tid"
